ID;Name;Category;Area;Length;Species;Impact;Regional
016-1778-R;Buvassåi ;River;NA;7.42;Phoxinus phoxinus;SE;TRUE
016-1780-R;Møsvatn (Møsvassdammen - Storfjorden) bekkefelt;River;NA;23.35;Phoxinus phoxinus;SE;TRUE
016-1782-R;Mjåvassåi bekkefelt;River;NA;14;Phoxinus phoxinus;SE;TRUE
016-1784-R;Mjåvassåi;River;NA;5.18;Phoxinus phoxinus;SE;TRUE
016-1788-R;Buvassåi bekkefelt;River;NA;33.84;Phoxinus phoxinus;SE;TRUE
016-1789-R;Vikåi/Vesleåi;River;NA;6.77;Phoxinus phoxinus;SE;TRUE
016-1790-R;Vikåi/Vesleåi bekkefelt;River;NA;7.5;Phoxinus phoxinus;SE;TRUE
016-1871-R;Heddøla;River;NA;21.11;Esox lucius;SE;TRUE
016-1871-R;Heddøla;River;NA;21.11;Tinca tinca;HI;FALSE
016-1871-R;Heddøla;River;NA;21.11;Phoxinus phoxinus;SE;TRUE
016-1891-R;Dyrdalsåi;River;NA;7.8;Salvelinus fontinalis;LO;FALSE
016-1891-R;Dyrdalsåi;River;NA;7.8;Phoxinus phoxinus;SE;TRUE
016-1893-R;Domåi bekkefelt;River;NA;9.12;Phoxinus phoxinus;SE;TRUE
016-1894-R;Vikvatn bekkefelt;River;NA;10.51;Phoxinus phoxinus;SE;TRUE
016-1910-R;Gjevarvatn bekkefelt;River;NA;76.39;Salvelinus fontinalis;LO;FALSE
016-1910-R;Gjevarvatn bekkefelt;River;NA;76.39;Phoxinus phoxinus;SE;TRUE
016-195-R;Kuvad;River;NA;2.4;Phoxinus phoxinus;SE;TRUE
016-1-L;Heddalsvatnet;Lake;13.205;NA;Esox lucius;SE;TRUE
016-1-L;Heddalsvatnet;Lake;13.205;NA;Phoxinus phoxinus;SE;TRUE
016-2001-R;Fjarefit Songavatn bekkefelt;River;NA;5.07;Phoxinus phoxinus;SE;TRUE
016-2050-R;Måna (Dam Dale - Dam Mæland);River;NA;5.1;Phoxinus phoxinus;SE;TRUE
016-20-L;Slettevannet;Lake;0.324;NA;Cyprinus carpio;HI;FALSE
016-20-R;Falkumelva;River;NA;NA;Tinca tinca;HI;FALSE
016-2166-R;Øvre Bjørvatn/ Lone/ Gåstjønnåe;River;NA;4.46;Phoxinus phoxinus;SE;TRUE
016-2193-R;Bikkjeliåi bekkefelt;River;NA;42.36;Phoxinus phoxinus;SE;TRUE
016-2-1-L;Tinnsjå;Lake;49.535;NA;Phoxinus phoxinus;SE;TRUE
016-2217-R;Kvennebekken (Sandvatn);River;NA;5.54;Phoxinus phoxinus;SE;TRUE
016-2245-R;Bjørvassåe bekkefelt;River;NA;128.88;Phoxinus phoxinus;SE;TRUE
016-2253-R;Reisjå - Holkåe - Holmvatn bekkefelt;River;NA;32.79;Phoxinus phoxinus;SE;TRUE
016-2254-R;Raua - Reisjå - Holkåe - Mælåe;River;NA;5.46;Phoxinus phoxinus;SE;TRUE
016-225-R;Kjela øvre;River;NA;1.8;Phoxinus phoxinus;SE;TRUE
016-2269-R;Gunnheimsbekken og Skreabekken;River;NA;11.57;Phoxinus phoxinus;SE;TRUE
016-2-2-L;Tinnsjå, Vestfjorden;Lake;2.027;NA;Phoxinus phoxinus;SE;TRUE
016-22-L;Bandak;Lake;26.77;NA;Phoxinus phoxinus;SE;TRUE
016-2394-R;Tokke bekkefelt;River;NA;NA;Phoxinus phoxinus;SE;TRUE
016-2396-R;Tokkeåi nedstraums Lio;River;NA;4.61;Phoxinus phoxinus;SE;TRUE
016-2408-R;Bøelva;River;NA;33.47;Esox lucius;SE;TRUE
016-2408-R;Bøelva;River;NA;33.47;Phoxinus phoxinus;SE;TRUE
016-2435-R;Bordalen;River;NA;NA;Phoxinus phoxinus;SE;TRUE
016-2442-R;Tokke Øvre;River;NA;NA;Phoxinus phoxinus;SE;TRUE
016-2479-R;Måna (Mæl - Dam Dale);River;NA;8.68;Phoxinus phoxinus;SE;TRUE
016-24-L;Vinjevatn;Lake;3.32;NA;Phoxinus phoxinus;SE;TRUE
016-24-L;Vinjevatn;Lake;3.32;NA;Phoxinus phoxinus;SE;TRUE
016-2569-R;Nysetdøla;River;NA;10.46;Phoxinus phoxinus;SE;TRUE
016-2570-R;Slettåe;River;NA;2.79;Phoxinus phoxinus;SE;TRUE
016-2582-R;Straumen - Bandak/Telemarkskanalen nedre;River;NA;12.96;Esox lucius;SE;TRUE
016-2582-R;Straumen - Bandak/Telemarkskanalen nedre;River;NA;12.96;Tinca tinca;HI;FALSE
016-2582-R;Straumen - Bandak/Telemarkskanalen nedre;River;NA;12.96;Phoxinus phoxinus;SE;TRUE
016-2637-R;Svanstulvatnet bekkefelt;River;NA;18.82;Phoxinus phoxinus;SE;TRUE
016-2650-R;Hoppestadelva bekkefelt;River;NA;17.17;Cyprinus carpio;HI;FALSE
016-2656-R;Bøelva bekkefelt;River;NA;76.89;Cyprinus carpio;HI;FALSE
016-2671-R;Eidangerfjorden bekkefelt;River;NA;NA;Tinca tinca;HI;FALSE
016-2671-R;Eidangerfjorden bekkefelt;River;NA;NA;Cyprinus carpio;HI;FALSE
016-2673-R;Frierfjorden bekkefelt;River;NA;57.14;Scardinius erythrophthalmus;SE;TRUE
016-2674-R;Skienselva Bekkefelt;River;NA;NA;Cyprinus carpio;HI;FALSE
016-2710-R;Langeidvatna og Vaet bekkefelt;River;NA;120.16;Phoxinus phoxinus;SE;TRUE
016-2756-R;Smørkleppåi ;River;NA;NA;Phoxinus phoxinus;SE;TRUE
016-2765-R;Bitu ;River;NA;13.81;Phoxinus phoxinus;SE;TRUE
016-2794-R;Kjela;River;NA;NA;Phoxinus phoxinus;SE;TRUE
016-27-L;Flatsjå;Lake;0.69;NA;Phoxinus phoxinus;SE;TRUE
016-2815-R;Rafdøla ;River;NA;5.75;Phoxinus phoxinus;SE;TRUE
016-2861-R;Kjelaåi/Flothylåi ;River;NA;6.57;Phoxinus phoxinus;SE;TRUE
016-2868-R;Kjelaåi nedre;River;NA;3.98;Phoxinus phoxinus;SE;TRUE
016-28-L;Sundsbarmvatnet;Lake;8.772;NA;Phoxinus phoxinus;SE;TRUE
016-2900-R;Frøystulåe;River;NA;2.99;Phoxinus phoxinus;SE;TRUE
016-2924-R;Songa;River;NA;0.8;Phoxinus phoxinus;SE;TRUE
016-2948-R;Songa - Urdbø bekkefelt;River;NA;69.85;Phoxinus phoxinus;SE;TRUE
016-2950-R;Songa - Urdbø bekkefelt;River;NA;28.08;Phoxinus phoxinus;SE;TRUE
016-2951-R;Urbøbekken;River;NA;1.28;Phoxinus phoxinus;SE;TRUE
016-2958-R;Grosetåe m/ bekkefelt;River;NA;17.42;Phoxinus phoxinus;SE;TRUE
016-32-L;Follsjå;Lake;12.837;NA;Phoxinus phoxinus;SE;TRUE
016-33-L;Sønstevatn;Lake;2.566;NA;Phoxinus phoxinus;SE;TRUE
016-344-R;Gjøyst;River;NA;9.99;Phoxinus phoxinus;SE;TRUE
016-34-L;Sandvatn (Hovin);Lake;1.333;NA;Phoxinus phoxinus;SE;TRUE
016-3-L;Møsvatn;Lake;79.097;NA;Phoxinus phoxinus;SE;TRUE
016-409-R;Tokkeåi/Vinjeåi;River;NA;19.96;Phoxinus phoxinus;SE;TRUE
016-464-R;Bordalsvatn bekkefelt;River;NA;147.32;Phoxinus phoxinus;SE;TRUE
016-468-R;Bora i Gjøsløysdalen;River;NA;8.87;Phoxinus phoxinus;SE;TRUE
016-475-R;Songeåi;River;NA;12.37;Phoxinus phoxinus;SE;TRUE
016-483-R;Liåi;River;NA;85.31;Phoxinus phoxinus;SE;TRUE
016-53-L;Grungevatn;Lake;1.608;NA;Phoxinus phoxinus;SE;TRUE
016-53-L;Grungevatn;Lake;1.608;NA;Phoxinus phoxinus;SE;TRUE
016-549-R;Østeråa;River;NA;5.81;Esox lucius;SE;TRUE
016-549-R;Østeråa;River;NA;5.81;Tinca tinca;HI;FALSE
016-549-R;Østeråa;River;NA;5.81;Phoxinus phoxinus;SE;TRUE
016-54-L;Tveitevatnet;Lake;1.91;NA;Phoxinus phoxinus;SE;TRUE
016-55-L;Bordalsvatnet;Lake;7.669;NA;Phoxinus phoxinus;SE;TRUE
016-55-L;Bordalsvatnet;Lake;7.669;NA;Phoxinus phoxinus;SE;TRUE
016-56-L;Førsvatn;Lake;3.307;NA;Phoxinus phoxinus;SE;TRUE
016-60-L;Vesle Kjelavatn;Lake;0.149;NA;Phoxinus phoxinus;SE;TRUE
016-618-R;Ofteåi;River;NA;5.16;Phoxinus phoxinus;SE;TRUE
016-61-L;Kjelavatn;Lake;5.283;NA;Phoxinus phoxinus;SE;TRUE
016-61-L;Kjelavatn;Lake;5.283;NA;Phoxinus phoxinus;SE;TRUE
016-622-R;Gjuvåe;River;NA;1.28;Phoxinus phoxinus;SE;TRUE
016-62-L;Ståvatn/Ulevåvatn;Lake;6.49;NA;Phoxinus phoxinus;SE;TRUE
016-62-L;Ståvatn/Ulevåvatn;Lake;6.49;NA;Phoxinus phoxinus;SE;TRUE
016-630-R;Gjuvsjå, bekkefelt sør;River;NA;15.21;Phoxinus phoxinus;SE;TRUE
016-66-L;Gjevarvatn;Lake;1.787;NA;Phoxinus phoxinus;SE;TRUE
016-67928-L;Tansvatnet;Lake;1.168;NA;Phoxinus phoxinus;SE;TRUE
016-67928-L;Tansvatnet;Lake;1.168;NA;Phoxinus phoxinus;SE;TRUE
016-6-L;Norsjø;Lake;55.116;NA;Esox lucius;SE;TRUE
016-6-L;Norsjø;Lake;55.116;NA;Tinca tinca;HI;FALSE
016-6-L;Norsjø;Lake;55.116;NA;Phoxinus phoxinus;SE;TRUE
016-71-L;Bonsvatnet;Lake;2.723;NA;Phoxinus phoxinus;SE;TRUE
016-72-L;Breidvatn;Lake;3.566;NA;Phoxinus phoxinus;SE;TRUE
016-73-L;Nedre Grottetjørn;Lake;0.791;NA;Phoxinus phoxinus;SE;TRUE
016-74-L;Øvre Grottetjørn;Lake;1.104;NA;Phoxinus phoxinus;SE;TRUE
016-75-L;Kalhovdmagasinet ;Lake;31.462;NA;Phoxinus phoxinus;SE;TRUE
016-770-R;Skienselva (Nesdtr. Skien);River;NA;NA;Cyprinus carpio;HI;FALSE
016-7-L;Flåvatn;Lake;19.599;NA;Phoxinus phoxinus;SE;TRUE
016-80-L;Oftevatnet;Lake;0.839;NA;Phoxinus phoxinus;SE;TRUE
016-80-L;Oftevatnet;Lake;0.839;NA;Phoxinus phoxinus;SE;TRUE
016-8-1-L;Kvitseidvatnet;Lake;13.406;NA;Phoxinus phoxinus;SE;TRUE
016-81-L;Hovdevatnet - Bergsvatnet;Lake;0.897;NA;Phoxinus phoxinus;SE;TRUE
016-81-L;Hovdevatnet - Bergsvatnet;Lake;0.897;NA;Phoxinus phoxinus;SE;TRUE
016-8-2-L;Sundkilen;Lake;2.36;NA;Phoxinus phoxinus;SE;TRUE
016-82-L;Våmarvatn;Lake;2.885;NA;Phoxinus phoxinus;SE;TRUE
016-82-L;Våmarvatn;Lake;2.885;NA;Phoxinus phoxinus;SE;TRUE
016-86-2-L;Nedre Langeidvatn;Lake;3.254;NA;Phoxinus phoxinus;SE;TRUE
016-86-2-L;Nedre Langeidvatn;Lake;3.254;NA;Phoxinus phoxinus;SE;TRUE
016-86-3-L;Øvre Langeidvatn;Lake;2.055;NA;Phoxinus phoxinus;SE;TRUE
016-86-3-L;Øvre Langeidvatn;Lake;2.055;NA;Phoxinus phoxinus;SE;TRUE
016-865-R;Gjuvsjå, bekkefelt aust;River;NA;16.97;Phoxinus phoxinus;SE;TRUE
016-89-L;Lognvikvatn;Lake;4.033;NA;Phoxinus phoxinus;SE;TRUE
016-938-R;Måna m/ Rjukanfossen (Våerbekken - Skarfoss);River;NA;5.97;Phoxinus phoxinus;SE;TRUE
016-9-L;Totak ;Lake;37.264;NA;Phoxinus phoxinus;SE;TRUE
016-9-L;Totak ;Lake;37.264;NA;Phoxinus phoxinus;SE;TRUE
017-1237-L;Øvre Toke;Lake;5.432;NA;Cyprinus carpio;HI;FALSE
017-1237-L;Øvre Toke;Lake;5.432;NA;Cyprinus carpio;HI;FALSE
017-1238-L;Hoseidvatn;Lake;1.747;NA;Scardinius erythrophthalmus;SE;TRUE
017-1241-L;Nedre Toke;Lake;17.187;NA;Cyprinus carpio;HI;FALSE
017-1241-L;Nedre Toke;Lake;17.187;NA;Cyprinus carpio;HI;FALSE
017-1242-L;Rørholtfjorden;Lake;8.039;NA;Cyprinus carpio;HI;FALSE
017-1242-L;Rørholtfjorden;Lake;8.039;NA;Cyprinus carpio;HI;FALSE
017-1256-L;Stokkevannet;Lake;0.665;NA;Esox lucius;SE;TRUE
017-197-R;Vadfosselva;River;NA;NA;Scardinius erythrophthalmus;SE;TRUE
017-4-R;Grobstokk bekkefelt;River;NA;7.7;Esox lucius;SE;TRUE
017-57-R;Vadfosselva oppstr. Farsjø;River;NA;1.09;Scardinius erythrophthalmus;SE;TRUE
017-7785-L;Grobstokkvannet;Lake;0.138;NA;Esox lucius;SE;TRUE
017-7912-L;Farsjø;Lake;0.76;NA;Scardinius erythrophthalmus;SE;TRUE
017-8667-L;Ilsjø;Lake;1.211;NA;Tinca tinca;HI;FALSE
018-10126-L;Øynesvatnet;Lake;1.16;NA;Cyprinus carpio;HI;FALSE
018-10202-L;Jostadvatnet;Lake;0.622;NA;Tinca tinca;HI;FALSE
018-10212-L;Eikelandstjern;Lake;0.058;NA;Scardinius erythrophthalmus;SE;TRUE
018-10212-L;Eikelandstjern;Lake;0.058;NA;Scardinius erythrophthalmus;SE;TRUE
018-10375-L;Bjellandsvatnet;Lake;0.551;NA;Scardinius erythrophthalmus;SE;TRUE
018-10375-L;Bjellandsvatnet;Lake;0.551;NA;Tinca tinca;HI;FALSE
018-10442-L;Strengereidvatnet;Lake;0.193;NA;Esox lucius;SE;TRUE
018-10442-L;Strengereidvatnet;Lake;0.193;NA;Scardinius erythrophthalmus;SE;TRUE
018-116-R;Rossålvann, bekkefelt;River;NA;8.53;Scardinius erythrophthalmus;SE;TRUE
018-116-R;Rossålvann, bekkefelt;River;NA;8.53;Scardinius erythrophthalmus;SE;TRUE
018-1257-L;Ubergsvatnet;Lake;1.199;NA;Tinca tinca;HI;FALSE
018-1265-L;Molandsvatnet;Lake;1.448;NA;Scardinius erythrophthalmus;SE;TRUE
018-1265-L;Molandsvatnet;Lake;1.448;NA;Tinca tinca;HI;FALSE
018-1265-L;Molandsvatnet;Lake;1.448;NA;Elodea canadensis;SE;FALSE
018-127-R;Storelva (Vassenden - Songevannet);River;NA;NA;Esox lucius;SE;TRUE
018-127-R;Storelva (Vassenden - Songevannet);River;NA;NA;Scardinius erythrophthalmus;SE;TRUE
018-130-R;Hofsdalsvatnet, bekkefelt;River;NA;NA;Esox lucius;SE;TRUE
018-131-R;Gjevingvassdraget, bekkefelt;River;NA;NA;Esox lucius;SE;TRUE
018-138-R;Storelva (Vegår - Ubergsvatnet);River;NA;14.35;Tinca tinca;HI;FALSE
018-152-R;Hammarbekken, inkl. bekkefelt;River;NA;NA;Oncorhynchus mykiss;HI;FALSE
018-152-R;Hammarbekken, inkl. bekkefelt;River;NA;NA;Tinca tinca;HI;FALSE
018-152-R;Hammarbekken, inkl. bekkefelt;River;NA;NA;Salvelinus fontinalis;LO;FALSE
018-165-R;Sagenebekken;River;NA;1.47;Leucaspius delineatus;LO;FALSE
018-166-R;Langangselva, bekkefelt;River;NA;NA;Leucaspius delineatus;LO;FALSE
018-166-R;Langangselva, bekkefelt;River;NA;NA;Esox lucius;SE;TRUE
018-172-R;Flostadøysund, bekkefelt;River;NA;4.83;Scardinius erythrophthalmus;SE;TRUE
018-175-R;Kråkvågbekken, inkl. bekkefelt;River;NA;6.37;Scardinius erythrophthalmus;SE;TRUE
018-18-R;Gjevingelva;River;NA;2.05;Esox lucius;SE;TRUE
018-194-R;Dalselva;River;NA;5.67;Scardinius erythrophthalmus;SE;TRUE
018-196-R;Skjerka;River;NA;8.51;Scardinius erythrophthalmus;SE;TRUE
018-197-R;Skjerka, bekkefelt;River;NA;34.51;Scardinius erythrophthalmus;SE;TRUE
018-206-R;Storelva (Vassenden - Songevannet), bekkefelt;River;NA;NA;Esox lucius;SE;TRUE
018-206-R;Storelva (Vassenden - Songevannet), bekkefelt;River;NA;NA;Scardinius erythrophthalmus;SE;TRUE
018-25-R;Bellandsvatnet, bekkefelt;River;NA;5.91;Scardinius erythrophthalmus;SE;TRUE
018-25-R;Bellandsvatnet, bekkefelt;River;NA;5.91;Tinca tinca;HI;FALSE
018-27-R;Langangselva;River;NA;6.29;Leucaspius delineatus;LO;FALSE
018-27-R;Langangselva;River;NA;6.29;Esox lucius;SE;TRUE
018-27-R;Langangselva;River;NA;6.29;Scardinius erythrophthalmus;SE;TRUE
018-27-R;Langangselva;River;NA;6.29;Tinca tinca;HI;FALSE
018-34-R;Steaelva;River;NA;1.74;Esox lucius;SE;TRUE
018-40-R;Mørfjærbekken inkl. bekkefelt;River;NA;14.14;Esox lucius;SE;TRUE
018-40-R;Mørfjærbekken inkl. bekkefelt;River;NA;14.14;Scardinius erythrophthalmus;SE;TRUE
018-40-R;Mørfjærbekken inkl. bekkefelt;River;NA;14.14;Tinca tinca;HI;FALSE
018-8995-L;Bjorvatn;Lake;0.521;NA;Oncorhynchus mykiss;HI;FALSE
018-9470-L;Åsvann;Lake;0.38;NA;Scardinius erythrophthalmus;SE;TRUE
018-9477-L;Lauvdalsvatnet;Lake;0.423;NA;Esox lucius;SE;TRUE
018-9477-L;Lauvdalsvatnet;Lake;0.423;NA;Scardinius erythrophthalmus;SE;TRUE
018-9637-L;Nordbråttjenn;Lake;0.037;NA;Tinca tinca;HI;FALSE
018-9765-L;Hofsdalsvatnet;Lake;0.764;NA;Esox lucius;SE;TRUE
018-9849-L;Størdalsvatnet;Lake;0.694;NA;Esox lucius;SE;TRUE
018-9849-L;Størdalsvatnet;Lake;0.694;NA;Scardinius erythrophthalmus;SE;TRUE
018-9849-L;Størdalsvatnet;Lake;0.694;NA;Tinca tinca;HI;FALSE
019-10538-L;Longumvatnet;Lake;1.001;NA;Esox lucius;SE;TRUE
019-10538-L;Longumvatnet;Lake;1.001;NA;Scardinius erythrophthalmus;SE;TRUE
019-10538-L;Longumvatnet;Lake;1.001;NA;Tinca tinca;HI;FALSE
019-10593-L;Trevatn;Lake;0.96;NA;Esox lucius;SE;TRUE
019-10593-L;Trevatn;Lake;0.96;NA;Scardinius erythrophthalmus;SE;TRUE
019-10607-L;Mjåvann;Lake;0.125;NA;Scardinius erythrophthalmus;SE;TRUE
019-10623-L;Assævannet;Lake;0.84;NA;Tinca tinca;HI;FALSE
019-10640-L;Jovatnet;Lake;0.119;NA;Esox lucius;SE;TRUE
019-10640-L;Jovatnet;Lake;0.119;NA;Scardinius erythrophthalmus;SE;TRUE
019-10640-L;Jovatnet;Lake;0.119;NA;Tinca tinca;HI;FALSE
019-10684-L;Langsævann;Lake;0.1;NA;Esox lucius;SE;TRUE
019-10684-L;Langsævann;Lake;0.1;NA;Scardinius erythrophthalmus;SE;TRUE
019-10684-L;Langsævann;Lake;0.1;NA;Tinca tinca;HI;FALSE
019-10951-L;Temse;Lake;0.62;NA;Esox lucius;SE;TRUE
019-10951-L;Temse;Lake;0.62;NA;Scardinius erythrophthalmus;SE;TRUE
019-1270-L;Rore;Lake;7.833;NA;Esox lucius;SE;TRUE
019-1270-L;Rore;Lake;7.833;NA;Scardinius erythrophthalmus;SE;TRUE
019-1271-L;Syndle;Lake;6.084;NA;Esox lucius;SE;TRUE
019-1271-L;Syndle;Lake;6.084;NA;Scardinius erythrophthalmus;SE;TRUE
019-1277-L;Skredvatn;Lake;5.748;NA;Phoxinus phoxinus;SE;TRUE
019-1294-L;Vigelandsvatnet;Lake;1.547;NA;Tinca tinca;HI;FALSE
019-1316-L;Reddalsvatnet;Lake;2.223;NA;Esox lucius;SE;TRUE
019-1316-L;Reddalsvatnet;Lake;2.223;NA;Scardinius erythrophthalmus;SE;TRUE
019-1-R;Assævannet, bekkefelt;River;NA;36.24;Esox lucius;SE;TRUE
019-1-R;Assævannet, bekkefelt;River;NA;36.24;Scardinius erythrophthalmus;SE;TRUE
019-1-R;Assævannet, bekkefelt;River;NA;36.24;Tinca tinca;HI;FALSE
019-20-R;Lillelv;River;NA;NA;Esox lucius;SE;TRUE
019-20-R;Lillelv;River;NA;NA;Oncorhynchus mykiss;HI;FALSE
019-31-R;Temse, utløpselv;River;NA;2.31;Esox lucius;SE;TRUE
019-398-R;Nidelva, Rygene kraftverk;River;NA;NA;Esox lucius;SE;TRUE
019-398-R;Nidelva, Rygene kraftverk;River;NA;NA;Oncorhynchus mykiss;HI;FALSE
019-401-R;Nidelva (Eivindstad - Rygene);River;NA;NA;Esox lucius;SE;TRUE
019-401-R;Nidelva (Eivindstad - Rygene);River;NA;NA;Scardinius erythrophthalmus;SE;TRUE
019-402-R;Nidelva (utløp Hølen);River;NA;3.83;Scardinius erythrophthalmus;SE;TRUE
019-403-R;Nidelva (Eivindstad - Rygene), bekkefelt;River;NA;NA;Esox lucius;SE;TRUE
019-403-R;Nidelva (Eivindstad - Rygene), bekkefelt;River;NA;NA;Scardinius erythrophthalmus;SE;TRUE
019-434-R;Hisåa;River;NA;9.05;Esox lucius;SE;TRUE
019-434-R;Hisåa;River;NA;9.05;Scardinius erythrophthalmus;SE;TRUE
019-438-R;Åselva, bekkefelt;River;NA;29.11;Scardinius erythrophthalmus;SE;TRUE
019-456-R;Rore, bekkefelt;River;NA;9.82;Esox lucius;SE;TRUE
019-456-R;Rore, bekkefelt;River;NA;9.82;Scardinius erythrophthalmus;SE;TRUE
019-485-R;Reddalsåna;River;NA;5.51;Esox lucius;SE;TRUE
019-492-R;Nidelva, Bekkefelt Helle;River;NA;10.7;Esox lucius;SE;TRUE
019-493-R;Temse, bekkefelt;River;NA;11.12;Esox lucius;SE;TRUE
019-493-R;Temse, bekkefelt;River;NA;11.12;Scardinius erythrophthalmus;SE;TRUE
019-497-R;Longumvatnet, bekkefelt;River;NA;17.14;Esox lucius;SE;TRUE
019-497-R;Longumvatnet, bekkefelt;River;NA;17.14;Scardinius erythrophthalmus;SE;TRUE
019-497-R;Longumvatnet, bekkefelt;River;NA;17.14;Scardinius erythrophthalmus;SE;TRUE
019-502-R;Biebekken - Solbergvassdraget ;River;NA;7.18;Esox lucius;SE;TRUE
019-502-R;Biebekken - Solbergvassdraget ;River;NA;7.18;Scardinius erythrophthalmus;SE;TRUE
019-502-R;Biebekken - Solbergvassdraget ;River;NA;7.18;Tinca tinca;HI;FALSE
019-502-R;Biebekken - Solbergvassdraget ;River;NA;7.18;Cyprinus carpio;HI;FALSE
019-506-R;Songebekken;River;NA;9.48;Scardinius erythrophthalmus;SE;TRUE
019-506-R;Songebekken;River;NA;9.48;Tinca tinca;HI;FALSE
019-534-R;Mørløsvatnet - Nidelva;River;NA;9.77;Esox lucius;SE;TRUE
019-535-R;Mørløsvatnet - Nidelva, bekkefelt;River;NA;14.82;Esox lucius;SE;TRUE
019-560-R;Bjørkoselva, nedre;River;NA;2.63;Esox lucius;SE;TRUE
019-582-R;Gjøv, midtre, bekkefelt;River;NA;137.3;Salvelinus fontinalis;LO;FALSE
019-590-R;Jåvoldbekken - bekker over Havemyra;River;NA;8.06;Esox lucius;SE;TRUE
019-592-R;Dalholtbekken og bekk ved Roklev;River;NA;2.76;Esox lucius;SE;TRUE
019-593-R;Bekk fra Stemvannet og Kvernbekken;River;NA;10.44;Esox lucius;SE;TRUE
020-1325-L;Vikestølvatnet;Lake;0.725;NA;Salvelinus fontinalis;LO;FALSE
020-1326-L;Høvringsvatnet;Lake;3.814;NA;Salvelinus fontinalis;LO;FALSE
020-177-R;Tovdalselva (Herefossfjorden - Flakksvatn), bekkefelt;River;NA;NA;Salvelinus fontinalis;LO;FALSE
020-183-R;Topdalselva;River;NA;19.37;Tinca tinca;HI;FALSE
020-223-R;Ogge, bekkefelt;River;NA;NA;Salvelinus fontinalis;LO;FALSE
020-259-R;Stigselva, bekkefelt;River;NA;34.81;Salvelinus fontinalis;LO;FALSE
020-315-R;Småvatni - Storestemmen;River;NA;5.25;Salvelinus fontinalis;LO;FALSE
020-319-R;Østergapet-ytre bekkefelt;River;NA;4.3;Scardinius erythrophthalmus;SE;TRUE
020-330-R;Hovlandsåna;River;NA;16.2;Salvelinus fontinalis;LO;FALSE
020-6-R;Glamslandvatnet med bekkefelt;River;NA;12.33;Scardinius erythrophthalmus;SE;TRUE
020-6-R;Glamslandvatnet med bekkefelt;River;NA;12.33;Scardinius erythrophthalmus;SE;TRUE
021-1009-R;Otra - Flåren til Rysstadbassenget;River;NA;4.74;Phoxinus phoxinus;SE;TRUE
021-1058-L;Breidvatn;Lake;3.467;NA;Phoxinus phoxinus;SE;TRUE
021-1058-L;Breidvatn;Lake;3.467;NA;Phoxinus phoxinus;SE;TRUE
021-1065-L;Hovatn;Lake;6.939;NA;Salvelinus fontinalis;LO;FALSE
021-1066-L;Bykil;Lake;0.575;NA;Phoxinus phoxinus;SE;TRUE
021-1067-L;Botsvatn;Lake;7.826;NA;Phoxinus phoxinus;SE;TRUE
021-1072-L;Hartevatnet;Lake;5.688;NA;Phoxinus phoxinus;SE;TRUE
021-1072-L;Hartevatnet;Lake;5.688;NA;Phoxinus phoxinus;SE;TRUE
021-1073-L;Breivevatnet;Lake;1.051;NA;Phoxinus phoxinus;SE;TRUE
021-1073-L;Breivevatnet;Lake;1.051;NA;Phoxinus phoxinus;SE;TRUE
021-1074-L;Store Førsvatn;Lake;3.284;NA;Phoxinus phoxinus;SE;TRUE
021-1075-R; Otra - Hartevatn til Sarvsfossen;River;NA;25.09;Phoxinus phoxinus;SE;TRUE
021-1078-L;Sæsvatn;Lake;3.576;NA;Phoxinus phoxinus;SE;TRUE
021-1078-L;Sæsvatn;Lake;3.576;NA;Phoxinus phoxinus;SE;TRUE
021-1082-L;Gyvatn;Lake;4.494;NA;Salvelinus fontinalis;LO;FALSE
021-1091-L;Store Urevatn;Lake;13.287;NA;Salvelinus fontinalis;LO;FALSE
021-1091-L;Store Urevatn;Lake;13.287;NA;Salvelinus fontinalis;LO;FALSE
021-1096-L;Reinevatn;Lake;3.574;NA;Salvelinus fontinalis;LO;FALSE
021-11426-L;Gillsvann;Lake;1.151;NA;Esox lucius;SE;TRUE
021-1191-R;Auvervassåi bekkefelt;River;NA;NA;Phoxinus phoxinus;SE;TRUE
021-1195-R;Otra - Sarvsfossen til Bykil;River;NA;NA;Phoxinus phoxinus;SE;TRUE
021-1219-R;Otra - Bykil til Flåren;River;NA;NA;Phoxinus phoxinus;SE;TRUE
021-1240-R;Kristiansandsfjorden indre havn bekkfelt;River;NA;NA;Esox lucius;SE;TRUE
021-13203-L;Mjåvatn;Lake;0.593;NA;Phoxinus phoxinus;SE;TRUE
021-13203-L;Mjåvatn;Lake;0.593;NA;Phoxinus phoxinus;SE;TRUE
021-13268-L;Lislevatn;Lake;0.688;NA;Phoxinus phoxinus;SE;TRUE
021-13268-L;Lislevatn;Lake;0.688;NA;Phoxinus phoxinus;SE;TRUE
021-13268-L;Lislevatn;Lake;0.688;NA;Phoxinus phoxinus;SE;TRUE
021-13268-L;Lislevatn;Lake;0.688;NA;Phoxinus phoxinus;SE;TRUE
021-14655-L;Flåren;Lake;1.282;NA;Phoxinus phoxinus;SE;TRUE
021-15008-L;Rysstadbassenget;Lake;1.701;NA;Phoxinus phoxinus;SE;TRUE
021-636-R;Otra - Rysstadbassenget til Tjurrmo;River;NA;3.12;Phoxinus phoxinus;SE;TRUE
021-846-R;Kristiansandsfjorden indre bekkefelt;River;NA;13.27;Esox lucius;SE;TRUE
